,f1,accuracy,recall,precision,confusion matrix
0,0.7063507863826399,0.4185,0.887,0.586834270592127,"[[0, 0, 0], [0, 0, 0], [0, 0, 0]]"
1,0.7189014539579968,0.47,0.89,0.6029810298102981,"[[0, 0, 0], [0, 0, 0], [0, 0, 0]]"
2,0.7103517587939698,0.4405,0.8835,0.5939495798319328,"[[0, 0, 0], [0, 0, 0], [0, 0, 0]]"
3,0.713768115942029,0.4455,0.8865,0.5973719676549866,"[[0, 0, 0], [0, 0, 0], [0, 0, 0]]"
4,0.7089220831651191,0.4475,0.878,0.5944482058226134,"[[0, 0, 0], [0, 0, 0], [0, 0, 0]]"
