,perplexity,coherence,homogeneity,completeness,silhouette,time,train time,test time,evaluation time,topic words,numClusters,numTopics,numAbstracts,preprocessing?
2,"[1129.5214697901583, 1137.0066124683588, 1126.9788024554853, 1126.2113759886815, 1130.0179905482555]","[-12.098994783325736, -12.49472870211213, -12.087511750142433, -12.098994783325736, -11.976588034904427]","[0.3026378729072155, 0.22885410810372972, 0.30848410817602856, 0.305518490685336, 0.2971721388225737]","[0.5187841380721991, 0.4308085347122311, 0.528082492389058, 0.5237625883172043, 0.508996749531309]","[0.04887487, 0.05616263, 0.049274873, 0.047926284, 0.049247056]","[23.46652594000625, 23.833580783000798, 24.90950367899495, 23.442237171999295, 23.593567169999005]","[15.923476627009222, 16.1744637160009, 16.399959388989373, 15.89331356799812, 15.792900799002382]","[0.8552798359887674, 0.8501491269998951, 0.820018816011725, 0.8435122579976451, 0.8055155460024253]","[6.687766077011474, 6.80896285000199, 7.68952186399838, 6.705406496010255, 6.995147164998343]","[{0: ['of the', 'with', 'for', 'that', 'in the', 'are', 'by', 'at', 'on', 'from'], 1: ['for', 'that', 'of the', 'this', 'on', 'with', 'are', 'by', 'an', 'as']}, {0: ['of the', 'for', 'with', 'that', 'in the', 'are', 'by', 'on', 'this', 'as'], 1: ['for', 'that', 'this', 'on', 'with', 'of the', 'as', 'are', 'by', 'an']}, {0: ['for', 'that', 'this', 'of the', 'on', 'with', 'are', 'by', 'an', 'as'], 1: ['of the', 'with', 'for', 'that', 'in the', 'are', 'by', 'at', 'on', 'from']}, {0: ['for', 'that', 'of the', 'this', 'on', 'with', 'are', 'by', 'an', 'as'], 1: ['of the', 'with', 'for', 'that', 'in the', 'are', 'by', 'at', 'on', 'from']}, {0: ['for', 'that', 'of the', 'this', 'on', 'with', 'are', 'by', 'an', 'as'], 1: ['of the', 'with', 'for', 'that', 'in the', 'are', 'by', 'at', 'on', 'as']}]",2,8,40000,False
4,"[1067.1020339201007, 1095.5772133828611, 1053.0912556490125, 1067.3936859799767, 1064.8158889427184]","[-12.560099349883739, -12.615666003332901, -12.085364655360982, -11.86005010303136, -13.189163383951822]","[0.46871443706789906, 0.3199149204079935, 0.42087173058237826, 0.40842075989346593, 0.37974742906057557]","[0.4054086258630975, 0.28742657444450065, 0.36826778905234925, 0.35303262225581494, 0.3296922913421036]","[0.030741433, 0.014370502, 0.045427937, 0.025612904, 0.042334504]","[24.17292983600055, 24.998645144994953, 23.764752845003386, 24.54843549299403, 24.705521137002506]","[16.737574277998647, 17.12147297100455, 16.031577889996697, 16.78313775699644, 16.85515259699605]","[0.7993527349899523, 0.8351669169933302, 0.8791491799929645, 0.8395965820091078, 0.805281412001932]","[6.6359981130081, 7.042000707006082, 6.854021235005348, 6.925696083999355, 7.045083828008501]","[{0: ['of the', 'for', 'are', 'this', 'in the', 'quantum', 'as', 'that', 'by', 'with'], 1: ['for', 'that', 'of the', 'with', 'this', 'on', 'an', 'by', 'are', 'show'], 2: ['for', 'on', 'that', 'this', 'with', 'of the', 'as', 'are', 'by', 'data'], 3: ['of the', 'with', 'that', 'for', 'in the', 'by', 'at', 'are', 'from', 'on']}, {0: ['for', 'of the', 'that', 'with', 'by', 'as', 'quantum', 'can', 'this', 'be'], 1: ['for', 'that', 'this', 'on', 'of the', 'with', 'are', 'an', 'by', 'as'], 2: ['of the', 'with', 'that', 'for', 'in the', 'from', 'at', 'are', 'by', 'on'], 3: ['of the', 'for', 'with', 'in the', 'that', 'are', 'by', 'on', 'to the', 'this']}, {0: ['of the', 'with', 'that', 'for', 'from', 'in the', 'are', 'at', 'by', 'on'], 1: ['for', 'that', 'of the', 'this', 'with', 'on', 'are', 'by', 'an', 'as'], 2: ['of the', 'for', 'with', 'in the', 'by', 'that', 'are', 'on', 'as', 'at'], 3: ['for', 'on', 'that', 'this', 'with', 'of the', 'as', 'are', 'by', 'an']}, {0: ['of the', 'that', 'with', 'in the', 'by', 'for', 'are', 'at', 'from', 'be'], 1: ['for', 'that', 'on', 'this', 'with', 'of the', 'as', 'are', 'by', 'an'], 2: ['of the', 'for', 'with', 'are', 'model', 'in the', 'on', 'for the', 'as', 'by'], 3: ['that', 'for', 'of the', 'this', 'with', 'on', 'by', 'are', 'an', 'be']}, {0: ['for', 'that', 'this', 'on', 'with', 'of the', 'as', 'by', 'are', 'an'], 1: ['of the', 'for', 'with', 'that', 'by', 'in the', 'are', 'on', 'quantum', 'as'], 2: ['for', 'of the', 'that', 'with', 'are', 'this', 'on', 'by', 'in the', 'an'], 3: ['of the', 'with', 'for', 'that', 'from', 'are', 'in the', 'at', 'by', 'on']}]",4,8,40000,False
6,"[1057.2400861569724, 1052.5223929886292, 1050.0302908607323, 1056.5015524927157, 1053.9517979110665]","[-13.263164993060279, -13.056137879930452, -12.949215096277717, -12.82759015311568, -13.332952558761216]","[0.4223262643770212, 0.4389584258984032, 0.4405764163041944, 0.4321233265875338, 0.44125724272412137]","[0.28862459799204204, 0.3000909365867591, 0.30626804097998617, 0.2919512723657065, 0.29297596845120594]","[0.0265303, 0.021291459, 0.018205555, 0.024877872, 0.018956982]","[24.587284234003164, 25.031409079994773, 24.527400431004935, 25.62183316500159, 25.297625338993385]","[16.614781039999798, 17.30929431099503, 16.577386158009176, 17.534856668004068, 17.44890004399349]","[0.8647099820082076, 0.8601502260135021, 0.8765043239982333, 0.8531748719979078, 0.8047273400006816]","[7.107789351997781, 6.861960632988485, 7.0735061790037435, 7.233798234999995, 7.04399408500467]","[{0: ['for', 'on', 'with', 'that', 'this', 'our', 'of the', 'data', 'model', 'based'], 1: ['that', 'for', 'this', 'be', 'show', 'of the', 'can', 'number', 'show that', 'problem'], 2: ['of the', 'for', 'that', 'with', 'this', 'on', 'are', 'by', 'an', 'in the'], 3: ['for', 'this', 'as', 'are', 'of the', 'on', 'with', 'that', 'be', 'by'], 4: ['of the', 'for', 'with', 'in the', 'by', 'quantum', 'that', 'are', 'on', 'as'], 5: ['of the', 'with', 'that', 'for', 'in the', 'at', 'from', 'are', 'by', 'mass']}, {0: ['of the', 'with', 'that', 'for', 'from', 'in the', 'are', 'at', 'by', 'on'], 1: ['for', 'that', 'this', 'of the', 'with', 'on', 'be', 'problem', 'an', 'by'], 2: ['of the', 'for', 'that', 'with', 'are', 'on', 'this', 'by', 'an', 'in the'], 3: ['of the', 'for', 'with', 'by', 'that', 'in the', 'are', 'on', 'at', 'an'], 4: ['for', 'on', 'that', 'this', 'with', 'as', 'of the', 'data', 'are', 'by'], 5: ['of the', 'for', 'in the', 'model', 'as', 'with', 'that', 'are', 'this', 'be']}, {0: ['of the', 'that', 'by', 'for', 'quantum', 'with', 'in the', 'on', 'as', 'are'], 1: ['of the', 'with', 'that', 'in the', 'for', 'from', 'are', 'by', 'at', 'on'], 2: ['of the', 'for', 'with', 'at', 'are', 'in the', 'energy', 'by', 'from', 'on'], 3: ['for', 'that', 'of the', 'this', 'with', 'on', 'are', 'by', 'an', 'in the'], 4: ['on', 'that', 'for', 'model', 'our', 'with', 'models', 'learning', 'this', 'of the'], 5: ['for', 'this', 'that', 'on', 'with', 'as', 'of the', 'are', 'an', 'can']}, {0: ['that', 'for', 'of the', 'this', 'with', 'on', 'are', 'by', 'an', 'be'], 1: ['of the', 'for', 'this', 'on', 'as', 'quantum', 'by', 'with', 'that', 'an'], 2: ['for', 'that', 'on', 'this', 'with', 'data', 'as', 'of the', 'our', 'are'], 3: ['for', 'with', 'of the', 'are', 'at', 'be', 'on', 'by', 'this', 'as'], 4: ['of the', 'with', 'that', 'for', 'in the', 'from', 'are', 'at', 'by', 'mass'], 5: ['of the', 'with', 'that', 'in the', 'by', 'for', 'are', 'field', 'on', 'at']}, {0: ['of the', 'with', 'that', 'for', 'in the', 'at', 'are', 'from', 'by', 'mass'], 1: ['that', 'for', 'of the', 'this', 'with', 'on', 'an', 'by', 'show', 'are'], 2: ['for', 'this', 'as', 'on', 'that', 'are', 'with', 'of the', 'data', 'an'], 3: ['for', 'that', 'on', 'with', 'of the', 'this', 'our', 'by', 'model', 'an'], 4: ['of the', 'for', 'are', 'with', 'in the', 'by', 'theory', 'on', 'this', 'as'], 5: ['of the', 'with', 'that', 'by', 'for', 'in the', 'on', 'quantum', 'are', 'at']}]",6,8,40000,False
8,"[1070.6416425163893, 1056.3976261971113, 1060.8797706537282, 1054.958661278182, 1053.2886811879782]","[-12.95838264233322, -12.815074322236653, -13.51685356454896, -13.125288143536547, -13.071646474103261]","[0.4229056273363862, 0.4333759392873113, 0.4441349956442879, 0.46418637323350215, 0.4465883681621922]","[0.2564362501469128, 0.2510190065753404, 0.26424940961998195, 0.2696564316002713, 0.266585350305587]","[0.015612399, 0.013066064, 0.012245726, 0.014250702, 0.014700413]","[26.760210872991593, 26.142017739999574, 25.90021055599209, 25.587888663998456, 25.85764684600872]","[17.87038568299613, 18.238990343001205, 17.905285375003587, 17.929332569998223, 17.866833669002517]","[0.848668534992612, 0.8439090390020283, 0.8560432709928136, 0.8658765959989978, 0.9340842270030407]","[8.041152085002977, 7.059112788003404, 7.138878290003049, 6.79267557800631, 7.056725269998424]","[{0: ['that', 'this', 'quantum', 'be', 'paper', 'can', 'it', 'of the', 'this paper', 'by'], 1: ['of the', 'for', 'with', 'are', 'from', 'on', 'at', 'in the', 'data', 'have'], 2: ['that', 'on', 'for', 'this', 'with', 'our', 'learning', 'data', 'network', 'by'], 3: ['method', 'for', 'of the', 'model', 'on', 'with', 'based', 'proposed', 'data', 'by'], 4: ['for', 'of the', 'that', 'with', 'on', 'are', 'an', 'by', 'this', 'in the'], 5: ['as', 'for', 'this', 'are', 'that', 'with', 'on', 'be', 'an', 'system'], 6: ['that', 'of the', 'with', 'in the', 'mass', 'from', 'by', 'for', 'at', 'be'], 7: ['of the', 'with', 'in the', 'for', 'by', 'that', 'are', 'at', 'on', 'field']}, {0: ['for', 'that', 'on', 'this', 'of the', 'with', 'method', 'our', 'problem', 'algorithm'], 1: ['for', 'that', 'of the', 'this', 'on', 'with', 'are', 'an', 'by', 'as'], 2: ['quantum', 'that', 'for', 'of the', 'can', 'be', 'as', 'show', 'this', 'by'], 3: ['for', 'this', 'on', 'that', 'as', 'with', 'are', 'data', 'of the', 'model'], 4: ['that', 'by', 'of the', 'with', 'magnetic', 'in the', 'spin', 'field', 'as', 'an'], 5: ['of the', 'for', 'that', 'with', 'in the', 'are', 'this', 'by', 'it', 'to the'], 6: ['of the', 'for', 'with', 'in the', 'are', 'at', 'energy', 'on', 'model', 'by'], 7: ['of the', 'with', 'that', 'for', 'from', 'in the', 'are', 'at', 'by', 'mass']}, {0: ['for', 'this', 'that', 'as', 'of the', 'be', 'are', 'on', 'can', 'an'], 1: ['of the', 'with', 'that', 'for', 'in the', 'from', 'are', 'mass', 'at', 'by'], 2: ['for', 'of the', 'with', 'are', 'on', 'by', 'as', 'from', 'be', 'that'], 3: ['on', 'for', 'that', 'with', 'data', 'model', 'this', 'our', 'learning', 'of the'], 4: ['that', 'of the', 'by', 'with', 'black', 'in the', 'ray', 'at', 'this', 'from'], 5: ['of the', 'with', 'for', 'in the', 'at', 'by', 'that', 'magnetic', 'are', 'spin'], 6: ['of the', 'for', 'that', 'in the', 'with', 'by', 'are', 'on', 'model', 'theory'], 7: ['that', 'for', 'of the', 'with', 'this', 'on', 'an', 'are', 'by', 'show']}, {0: ['of the', 'with', 'for', 'from', 'in the', 'at', 'are', 'that', 'mass', 'by'], 1: ['for', 'that', 'this', 'data', 'on', 'are', 'be', 'with', 'of the', 'can'], 2: ['of the', 'with', 'for', 'in the', 'by', 'at', 'are', 'magnetic', 'energy', 'field'], 3: ['that', 'for', 'this', 'of the', 'with', 'on', 'an', 'by', 'are', 'be'], 4: ['that', 'of the', 'show', 'that the', 'by', 'are', 'show that', 'in the', 'be', 'find'], 5: ['of the', 'for', 'on', 'with', 'system', 'time', 'by', 'model', 'for the', 'an'], 6: ['of the', 'for', 'are', 'theory', 'in the', 'with', 'quantum', 'as', 'this', 'on'], 7: ['for', 'on', 'this', 'with', 'that', 'as', 'our', 'of the', 'by', 'learning']}, {0: ['for', 'on', 'that', 'this', 'data', 'with', 'as', 'of the', 'model', 'our'], 1: ['of the', 'for', 'in the', 'as', 'are', 'model', 'with', 'energy', 'that', 'by'], 2: ['of the', 'with', 'that', 'for', 'from', 'in the', 'are', 'at', 'by', 'on'], 3: ['for', 'of the', 'method', 'with', 'this', 'on', 'problem', 'that', 'algorithm', 'an'], 4: ['of the', 'for', 'with', 'at', 'are', 'in the', 'from', 'data', 'gamma', 'by'], 5: ['for', 'that', 'of the', 'this', 'with', 'on', 'are', 'an', 'by', 'in the'], 6: ['that', 'this', 'quantum', 'be', 'for', 'as', 'can', 'of the', 'by', 'on'], 7: ['of the', 'with', 'for', 'by', 'that', 'in the', 'on', 'are', 'magnetic', 'field']}]",8,8,40000,False
10,"[1056.5857856171303, 1055.3336560277226, 1058.9856761798883, 1053.0769919656695, 1053.6845333964982]","[-13.377224134521787, -12.723415921009412, -13.088397634790121, -13.136114567405519, -12.75947540250611]","[0.4732074718739012, 0.46110131449669567, 0.47485798890371694, 0.41269078393132946, 0.474083591061178]","[0.25304378501012487, 0.2522718597725209, 0.24969572813522992, 0.2184460500806765, 0.2501874130002574]","[0.0096534, 0.009949446, 0.004275985, -0.00010343344, 0.012991436]","[25.36232055700384, 25.515584370004945, 25.780929565997212, 26.67208103099256, 25.603311878003296]","[17.57503952800471, 17.529598449007608, 17.984419485001126, 18.004047872993397, 17.836357400999987]","[0.8916003679914866, 0.8553266999952029, 0.8970254460000433, 0.8518449370021699, 0.8821349229983753]","[6.895676451007603, 7.130655201006448, 6.899480574997142, 7.816183731003548, 6.884815764002269]","[{0: ['of the', 'for', 'that', 'in the', 'with', 'model', 'by', 'are', 'it', 'to the'], 1: ['that', 'for', 'of the', 'on', 'with', 'this', 'an', 'by', 'are', 'show'], 2: ['as', 'of the', 'for', 'been', 'this', 'have', 'has', 'with', 'in the', 'that'], 3: ['of the', 'for', 'with', 'are', 'at', 'on', 'energy', 'for the', 'results', 'data'], 4: ['of the', 'in the', 'model', 'matter', 'for', 'mass', 'with', 'dark', 'that', 'be'], 5: ['on', 'for', 'that', 'with', 'this', 'data', 'our', 'of the', 'based', 'model'], 6: ['of the', 'with', 'that', 'from', 'in the', 'for', 'are', 'at', 'by', 'mass'], 7: ['for', 'this', 'of the', 'that', 'problem', 'are', 'with', 'by', 'an', 'paper'], 8: ['this', 'for', 'are', 'be', 'that', 'as', 'can', 'systems', 'on', 'of the'], 9: ['of the', 'that', 'with', 'by', 'magnetic', 'in the', 'for', 'spin', 'on', 'quantum']}, {0: ['for', 'on', 'this', 'with', 'that', 'data', 'of the', 'as', 'our', 'based'], 1: ['of the', 'in the', 'for', 'theory', 'with', 'that', 'by', 'model', 'field', 'are'], 2: ['quantum', 'of the', 'for', 'this', 'as', 'it', 'are', 'black', 'be', 'it is'], 3: ['of the', 'with', 'magnetic', 'phase', 'in the', 'that', 'at', 'by', 'spin', 'temperature'], 4: ['that', 'be', 'are', 'this', 'can', 'not', 'as', 'it', 'by', 'show'], 5: ['for', 'with', 'by', 'an', 'can', 'of the', 'this', 'be', 'high', 'as'], 6: ['of the', 'for', 'on', 'are', 'with', 'on the', 'by', 'model', 'results', 'in the'], 7: ['of the', 'for', 'with', 'at', 'are', 'in the', 'mass', 'energy', 'from', 'gamma'], 8: ['for', 'that', 'of the', 'this', 'on', 'with', 'an', 'by', 'are', 'as'], 9: ['of the', 'with', 'for', 'that', 'from', 'in the', 'at', 'are', 'by', 'on']}, {0: ['with', 'of the', 'for', 'by', 'at', 'as', 'on', 'are', 'in the', 'high'], 1: ['on', 'for', 'that', 'with', 'data', 'learning', 'our', 'this', 'of the', 'model'], 2: ['of the', 'with', 'that', 'for', 'from', 'in the', 'are', 'mass', 'at', 'by'], 3: ['for', 'of the', 'on', 'with', 'this', 'for the', 'problem', 'in the', 'are', 'case'], 4: ['that', 'for', 'of the', 'this', 'with', 'an', 'on', 'by', 'are', 'be'], 5: ['of the', 'that', 'in the', 'with', 'by', 'find', 'on', 'black', 'we find', 'for'], 6: ['that', 'show', 'show that', 'we show', 'we show that', 'are', 'of the', 'can', 'with', 'be'], 7: ['for', 'this', 'that', 'as', 'on', 'are', 'be', 'of the', 'with', 'an'], 8: ['of the', 'for', 'quantum', 'are', 'with', 'by', 'system', 'model', 'state', 'it'], 9: ['of the', 'in the', 'for', 'spin', 'with', 'field', 'model', 'at', 'magnetic', 'are']}, {0: ['that', 'for', 'this', 'of the', 'show', 'with', 'an', 'on', 'show that', 'by'], 1: ['of the', 'for', 'with', 'at', 'are', 'in the', 'energy', 'model', 'from', 'on'], 2: ['of the', 'that', 'with', 'magnetic', 'in the', 'field', 'by', 'at', 'for', 'temperature'], 3: ['as', 'that', 'of the', 'find', 'as well', 'well', 'for', 'with', 'well as', 'as well as'], 4: ['of the', 'for', 'this', 'are', 'on', 'with', 'theory', 'in the', 'by', 'for the'], 5: ['of the', 'for', 'time', 'are', 'by', 'system', 'with', 'model', 'that', 'in the'], 6: ['of the', 'with', 'from', 'for', 'in the', 'are', 'that', 'at', 'by', 'ray'], 7: ['for', 'this', 'that', 'on', 'are', 'as', 'be', 'with', 'can', 'by'], 8: ['quantum', 'of the', 'that', 'spin', 'by', 'with', 'states', 'for', 'state', 'can'], 9: ['for', 'on', 'with', 'that', 'this', 'of the', 'our', 'method', 'data', 'model']}, {0: ['of the', 'for', 'with', 'are', 'at', 'in the', 'model', 'energy', 'mass', 'from'], 1: ['of the', 'for', 'method', 'with', 'are', 'by', 'an', 'on', 'for the', 'time'], 2: ['for', 'this', 'on', 'that', 'as', 'are', 'data', 'with', 'be', 'paper'], 3: ['of the', 'with', 'by', 'for', 'that', 'magnetic', 'in the', 'spin', 'as', 'at'], 4: ['of the', 'that', 'for', 'in the', 'on', 'with', 'model', 'by', 'on the', 'study'], 5: ['for', 'of the', 'that', 'this', 'with', 'on', 'are', 'an', 'by', 'as'], 6: ['for', 'that', 'problem', 'this', 'algorithm', 'on', 'with', 'of the', 'an', 'can'], 7: ['of the', 'with', 'that', 'for', 'from', 'in the', 'are', 'at', 'by', 'mass'], 8: ['quantum', 'that', 'of the', 'this', 'theory', 'be', 'by', 'in the', 'can', 'are'], 9: ['on', 'for', 'that', 'our', 'with', 'learning', 'model', 'of the', 'this', 'by']}]",10,8,40000,False
12,"[1063.359293244419, 1055.3280521619695, 1062.647874941586, 1064.9758830240194, 1059.4276909215894]","[-13.969853110553577, -13.278425573280984, -13.58482338862146, -13.701272682104253, -12.796004927701185]","[0.4412268108685477, 0.4587164513441563, 0.4402028452070744, 0.49362098011675754, 0.4545017844969408]","[0.22137062307925975, 0.22491821207587212, 0.22019238356655935, 0.24444012453035535, 0.22707609491260466]","[0.0016742285, 0.0005326751, 0.0028714365, 0.0029774967, 0.00017527705]","[25.61371593498916, 26.38012303999858, 25.788745023004594, 26.234515226999065, 25.648595198988914]","[17.832725058993674, 18.26239123501, 17.80941655600327, 18.207076559992856, 17.872012486986932]","[0.8692571279971162, 0.8948864989943104, 0.8268981489964062, 0.9115903589990921, 0.9165013260062551]","[6.911730828011059, 7.2228407460061135, 7.152425878011854, 7.115844408006524, 6.860078116005752]","[{0: ['of the', 'that', 'with', 'by', 'magnetic', 'spin', 'in the', 'for', 'field', 'on'], 1: ['of the', 'at', 'for', 'energy', 'with', 'in the', 'be', 'model', 'from', 'on'], 2: ['on', 'for', 'that', 'learning', 'with', 'model', 'data', 'our', 'of the', 'this'], 3: ['for', 'of the', 'quantum', 'are', 'with', 'method', 'by', 'for the', 'theory', 'an'], 4: ['for', 'that', 'on', 'with', 'can', 'of the', 'be', 'algorithm', 'an', 'by'], 5: ['for', 'of the', 'are', 'with', 'in the', 'that', 'it', 'shown', 'from', 'at'], 6: ['paper', 'this', 'this paper', 'problem', 'in this paper', 'in this', 'paper we', 'this paper we', 'for', 'of the'], 7: ['of the', 'with', 'for', 'are', 'from', 'in the', 'that', 'at', 'emission', 'by'], 8: ['as', 'this', 'for', 'that', 'are', 'on', 'be', 'of the', 'with', 'have'], 9: ['that', 'for', 'of the', 'on', 'with', 'this', 'an', 'are', 'by', 'show'], 10: ['that', 'of the', 'with', 'find', 'mass', 'we find', 'for', 'in the', 'by', 'find that'], 11: ['of the', 'model', 'in the', 'for', 'with', 'as', 'on', 'by', 'are', 'that']}, {0: ['for', 'method', 'of the', 'with', 'this', 'on', 'algorithm', 'that', 'proposed', 'an'], 1: ['of the', 'with', 'that', 'from', 'for', 'in the', 'are', 'mass', 'at', 'by'], 2: ['for', 'this', 'as', 'on', 'that', 'are', 'with', 'data', 'an', 'of the'], 3: ['of the', 'for', 'that', 'on', 'this', 'with', 'an', 'are', 'by', 'group'], 4: ['on', 'learning', 'for', 'based', 'model', 'with', 'of the', 'our', 'that', 'image'], 5: ['of the', 'model', 'in the', 'with', 'for', 'spin', 'by', 'phase', 'on', 'two'], 6: ['of the', 'for', 'with', 'in the', 'equation', 'equations', 'by', 'are', 'this', 'to the'], 7: ['of the', 'with', 'by', 'at', 'for', 'magnetic', 'in the', 'that', 'are', 'field'], 8: ['that', 'show', 'show that', 'we show', 'we show that', 'that the', 'on', 'show that the', 'of the', 'can'], 9: ['of the', 'for', 'with', 'are', 'at', 'in the', 'on', 'model', 'from', 'for the'], 10: ['be', 'quantum', 'can', 'that', 'this', 'can be', 'for', 'as', 'are', 'it'], 11: ['for', 'that', 'of the', 'with', 'case', 'number', 'are', 'this', 'in the', 'on']}, {0: ['on', 'for', 'that', 'data', 'learning', 'with', 'our', 'this', 'model', 'of the'], 1: ['of the', 'with', 'in the', 'from', 'are', 'for', 'that', 'star', 'mass', 'stars'], 2: ['this', 'paper', 'this paper', 'in this', 'in this paper', 'paper we', 'this paper we', 'of the', 'are', 'for'], 3: ['be', 'can', 'that', 'can be', 'for', 'this', 'as', 'are', 'by', 'an'], 4: ['for', 'that', 'of the', 'with', 'on', 'an', 'prove', 'this', 'are', 'by'], 5: ['of the', 'theory', 'for', 'terms', 'on', 'are', 'this', 'as', 'in the', 'with'], 6: ['that', 'of the', 'with', 'by', 'on', 'in the', 'at', 'that the', 'from', 'be'], 7: ['of the', 'with', 'in the', 'for', 'by', 'field', 'magnetic', 'that', 'phase', 'spin'], 8: ['as', 'for', 'well', 'with', 'on', 'as well', 'of the', 'well as', 'as well as', 'have'], 9: ['that', 'show', 'show that', 'we show', 'quantum', 'we show that', 'of the', 'that the', 'show that the', 'by'], 10: ['for', 'of the', 'method', 'with', 'on', 'based', 'are', 'an', 'this', 'model'], 11: ['of the', 'for', 'with', 'at', 'are', 'energy', 'in the', 'model', 'mass', 'from']}, {0: ['that', 'for', 'with', 'of the', 'on', 'an', 'this', 'are', 'prove', 'by'], 1: ['for', 'on', 'that', 'this', 'with', 'our', 'as', 'by', 'learning', 'of the'], 2: ['for', 'model', 'data', 'method', 'of the', 'on', 'are', 'this', 'based', 'with'], 3: ['that', 'show', 'show that', 'of the', 'we show', 'we show that', 'that the', 'for', 'show that the', 'in the'], 4: ['of the', 'with', 'that', 'in the', 'from', 'for', 'are', 'by', 'stars', 'ray'], 5: ['for', 'that', 'problem', 'be', 'as', 'number', 'this', 'can', 'number of', 'algorithm'], 6: ['quantum', 'of the', 'are', 'theory', 'for', 'as', 'that', 'it', 'be', 'with'], 7: ['of the', 'with', 'by', 'for', 'that', 'in the', 'magnetic', 'phase', 'on', 'at'], 8: ['of the', 'for', 'with', 'at', 'energy', 'in the', 'are', 'from', 'mass', 'model'], 9: ['of the', 'for', 'time', 'with', 'by', 'in the', 'that', 'dynamics', 'on', 'system'], 10: ['with', 'that', 'for', 'at', 'are', 'galaxies', 'from', 'formation', 'in the', 'by'], 11: ['of the', 'this', 'for', 'on', 'paper', 'this paper', 'in this', 'in the', 'in this paper', 'terms']}, {0: ['for', 'problem', 'of the', 'that', 'algorithm', 'this', 'with', 'on', 'an', 'by'], 1: ['of the', 'for', 'on', 'are', 'with', 'by', 'this', 'theory', 'an', 'which'], 2: ['of the', 'that', 'in the', 'for', 'are', 'with', 'by', 'field', 'model', 'to the'], 3: ['of the', 'for', 'with', 'at', 'are', 'in the', 'model', 'energy', 'mass', 'from'], 4: ['quantum', 'for', 'of the', 'with', 'by', 'are', 'method', 'on', 'an', 'based'], 5: ['on', 'for', 'that', 'with', 'learning', 'our', 'model', 'data', 'of the', 'this'], 6: ['that', 'for', 'show', 'show that', 'with', 'we show', 'we show that', 'of the', 'an', 'on'], 7: ['that', 'for', 'this', 'be', 'are', 'can', 'as', 'on', 'with', 'by'], 8: ['as', 'well', 'as well', 'well as', 'as well as', 'black', 'hole', 'for', 'on', 'of the'], 9: ['of the', 'with', 'that', 'from', 'in the', 'for', 'are', 'at', 'by', 'mass'], 10: ['of the', 'with', 'that', 'by', 'magnetic', 'in the', 'spin', 'phase', 'at', 'on'], 11: ['this', 'paper', 'in this', 'this paper', 'in this paper', 'paper we', 'this paper we', 'study', 'of the', 'for']}]",12,8,40000,False
