,f1,accuracy,recall,precision,confusion matrix
0,0.827,0.827,0.827,0.827,"[[   2    4   14   22    0]
 [   1  267  110   33    0]
 [   1   27 1090   30    0]
 [   0   12   58  295    2]
 [   0    0    9   23    0]]"
1,0.8165,0.8165,0.8165,0.8165,"[[   2    5   12   23    0]
 [   1  275   99   36    1]
 [   1   32 1081   33    0]
 [   0   17   74  273    3]
 [   0    0   13   17    2]]"
2,0.8125,0.8125,0.8125,0.8125,"[[   1    5   11   25    0]
 [   0  282  103   26    0]
 [   0   44 1059   44    0]
 [   1   14   71  282    0]
 [   0    1    6   24    1]]"
3,0.817,0.817,0.817,0.817,"[[   1    8   13   21    0]
 [   2  274  100   35    0]
 [   0   28 1090   29    0]
 [   1   26   72  267    1]
 [   0    0    8   22    2]]"
4,0.8184999999999999,0.8185,0.8185,0.8185,"[[   1    5   11   25    0]
 [   1  265  111   34    0]
 [   1   31 1080   35    0]
 [   1   17   57  289    3]
 [   0    2    8   21    2]]"
