,f1,accuracy,recall,precision,confusion matrix
0,0.7398676592224979,0.5265,0.8945,0.6308180535966149,"[[0, 0, 0], [0, 0, 0], [0, 0, 0]]"
1,0.7408931878987446,0.529,0.9,0.6295907660020986,"[[0, 0, 0], [0, 0, 0], [0, 0, 0]]"
2,0.7493327858755903,0.5345,0.9125,0.6356670149773598,"[[0, 0, 0], [0, 0, 0], [0, 0, 0]]"
3,0.7460776218001651,0.541,0.9035,0.6353727144866386,"[[0, 0, 0], [0, 0, 0], [0, 0, 0]]"
4,0.7466063348416291,0.5375,0.9075,0.6341719077568134,"[[0, 0, 0], [0, 0, 0], [0, 0, 0]]"
