,f1,accuracy,recall,precision,confusion matrix
0,0.7489204194941393,0.528,0.9105,0.6360461054837583,"[[0, 0, 0], [0, 0, 0], [0, 0, 0]]"
1,0.7436213991769547,0.5375,0.9035,0.6318181818181818,"[[0, 0, 0], [0, 0, 0], [0, 0, 0]]"
2,0.7513379991766158,0.5365,0.9125,0.6385584324702589,"[[0, 0, 0], [0, 0, 0], [0, 0, 0]]"
3,0.7480008201763378,0.5375,0.912,0.6339937434827946,"[[0, 0, 0], [0, 0, 0], [0, 0, 0]]"
4,0.7507210548001648,0.5375,0.911,0.6384022424667134,"[[0, 0, 0], [0, 0, 0], [0, 0, 0]]"
