,silhouette,calinski,davies,homogeneity,completeness,vMeasure,rand,time,num topics
0,0.007671746037024766,122.53289688926299,11.601522575831789,0.1734422619700557,0.7642467266048145,0.28272205940480877,0.09079596007322113,379.0977013770025,2
1,0.005247376617741179,100.19897577900352,13.58698841450849,0.3181358883658445,0.7291778315617692,0.4429955089991888,0.23025266159393584,538.6652480760094,3
2,0.004616367514812943,88.28084802237494,13.287168854167952,0.4016416739628192,0.6680830662882273,0.5016804622603084,0.345238169257714,528.5655380899843,4
3,0.004471260820863029,77.5875184453833,13.256641747218632,0.45329801409296905,0.6490058929987623,0.5337785351902791,0.4018604827991941,554.787375749991,5
4,0.002921186285640093,68.15939714243451,14.211545909092985,0.4587847590833774,0.5861246555910303,0.5146954465750485,0.3622693254639684,561.3844468700117,6
5,0.002603892648731586,59.23167639007764,13.809054396077242,0.4528119743178365,0.5393893478179307,0.49232338248794777,0.3455195960489818,735.8496654740011,7
6,0.0028767509107497317,57.267921300728915,13.123040112437227,0.49140336204198753,0.5486567774066289,0.5184542216331325,0.3761757059287434,869.5975832070108,8
7,0.002541644672847373,50.915804124398385,13.796136221456786,0.48824125758302933,0.5159614081959777,0.5017187374353237,0.3706644948265049,888.3685729889839,9
8,0.002463613438505291,46.4134137869422,13.97512759691214,0.48510255565974464,0.4934618056246302,0.4892464767770458,0.37169662739100634,907.6335492779908,10
9,0.0023521619049184845,44.55759049854998,13.359859344473994,0.5006098459378249,0.4906088900551352,0.49555891539962343,0.3811372151675359,918.3184103829844,11
10,0.002173225964933605,41.19989972814921,13.18396998437442,0.4864224599809536,0.4611976180887375,0.4734743070979583,0.36851841181531436,885.9926508269855,12
11,0.0018277547026166866,40.38489319540422,12.673508840431376,0.5178317510717666,0.47522851441399744,0.4956162729114094,0.3927771151290149,922.4086171050149,13
12,0.0015820018665210587,37.68835238905002,13.141052860004558,0.5152576277564308,0.4602548176146012,0.4862055970949078,0.38662430614059196,926.652948101022,14
13,0.0014608534998996235,36.14653675772372,12.659342018328665,0.49931335688625306,0.43479912026823914,0.46482840904483064,0.358394264054528,949.0312962370226,15
14,0.0007362801045929801,34.33217003009492,12.693616138224286,0.4960867194567604,0.4209792069374973,0.45545731821105284,0.35231475850399613,903.7567283859826,16
15,0.0013373697350163927,33.57965932338825,12.288635892189308,0.5062103671701098,0.4232036122838935,0.46100028770343837,0.35570133157403816,913.6416621140088,17
16,0.0011218269931423746,32.17051139169767,12.425856756163277,0.5090635679604005,0.41751454447176234,0.45876638101510814,0.35002010161498615,927.9465648180048,18
17,0.0006668152340445203,30.339776672132988,12.81777171277151,0.49592635993329287,0.397895519970947,0.44153512302495285,0.33555845414825897,946.5807612229837,19
