,perplexity,coherence,homogeneity,completeness,silhouette,time,train time,test time,evaluation time,topic words,numClusters,numTopics,numAbstracts,preprocessing?
2,"[766.151900843668, 763.531728894567, 762.5820825953259, 764.8615116606509, 775.6929284406443]","[-9.695236154902338, -9.743959810835825, -9.746349017615277, -9.713487946713707, -11.265238833204645]","[0.2934123245315473, 0.30350501981747535, 0.3005598339987553, 0.3208081369656642, 0.23416581226659364]","[0.506172440260343, 0.5217950615486927, 0.5163195814786493, 0.5494805118194823, 0.43402833823337045]","[0.05118653, 0.053052764, 0.052640367, 0.05320757, 0.0525309]","[15.416484090004815, 14.238492659998883, 14.05044122399704, 14.417077999001776, 14.47251695000159]","[10.205685614004324, 8.431951806000143, 8.798433258998557, 9.082543604999955, 9.268028992999461]","[0.8059811299972353, 0.8205874510022113, 0.8934921330001089, 0.8200065999990329, 0.8528821750005591]","[4.404813806002494, 4.9859502730032546, 4.358512411999982, 4.514521673998388, 4.351602972004912]","[{0: ['model', 'method', 'result', 'propose', 'system', 'problem', 'base', 'paper', 'network', 'time'], 1: ['model', 'field', 'energy', 'find', 'state', 'result', 'high', 'study', 'mass', 'phase']}, {0: ['model', 'field', 'energy', 'find', 'state', 'result', 'high', 'study', 'phase', 'mass'], 1: ['model', 'method', 'result', 'propose', 'problem', 'system', 'base', 'paper', 'network', 'time']}, {0: ['model', 'field', 'energy', 'find', 'state', 'result', 'high', 'study', 'mass', 'phase'], 1: ['model', 'method', 'result', 'propose', 'problem', 'system', 'base', 'paper', 'network', 'time']}, {0: ['model', 'method', 'result', 'propose', 'problem', 'base', 'paper', 'system', 'network', 'datum'], 1: ['model', 'field', 'energy', 'state', 'find', 'result', 'study', 'high', 'phase', 'mass']}, {0: ['model', 'method', 'propose', 'base', 'problem', 'network', 'system', 'datum', 'result', 'paper'], 1: ['model', 'field', 'result', 'study', 'energy', 'find', 'state', 'theory', 'system', 'function']}]",2,8,40000,True
4,"[692.0072789933528, 690.4375770700635, 706.503117046762, 725.8132098362387, 731.8791776208863]","[-10.800218786113192, -12.370035357371526, -12.235941108856332, -11.595946443627275, -9.693086290485976]","[0.4670777858476301, 0.41118260966697234, 0.39968681325339706, 0.4112361652836547, 0.35195235323130775]","[0.41105362076539703, 0.3575302242916367, 0.3565502981067535, 0.3579300537508577, 0.30475294279456716]","[0.048711732, 0.043795943, 0.031738576, 0.018727917, 0.014562153]","[13.958209376003651, 14.272830030000478, 14.639804595004534, 14.225393082000664, 15.290270883997437]","[8.807573876001697, 8.82954432900442, 9.495776764000766, 9.21589130099892, 9.843919464001374]","[0.768245418999868, 0.8014414869976463, 0.8011524449975695, 0.7470464979996905, 0.8804277649978758]","[4.3823856610033545, 4.64184046399896, 4.342870966000191, 4.262450403002731, 4.5659197450004285]","[{0: ['model', 'method', 'propose', 'network', 'base', 'datum', 'system', 'algorithm', 'approach', 'result'], 1: ['function', 'space', 'result', 'problem', 'group', 'solution', 'prove', 'equation', 'paper', 'case'], 2: ['star', 'mass', 'galaxy', 'model', 'find', 'high', '10', 'ray', 'datum', 'cluster'], 3: ['state', 'field', 'quantum', 'model', 'energy', 'phase', 'system', 'spin', 'theory', 'study']}, {0: ['star', 'mass', 'model', 'galaxy', 'find', 'high', 'ray', '10', 'datum', 'cluster'], 1: ['model', 'method', 'propose', 'network', 'base', 'datum', 'algorithm', 'system', 'problem', 'approach'], 2: ['theory', 'function', 'equation', 'result', 'space', 'solution', 'group', 'case', 'non', 'prove'], 3: ['state', 'field', 'quantum', 'phase', 'energy', 'spin', 'system', 'magnetic', 'model', 'effect']}, {0: ['field', 'state', 'star', 'phase', 'find', 'spin', 'magnetic', 'high', 'system', 'galaxy'], 1: ['theory', 'equation', 'function', 'result', 'space', 'solution', 'group', 'case', 'non', 'prove'], 2: ['model', 'method', 'propose', 'network', 'base', 'algorithm', 'system', 'datum', 'problem', 'approach'], 3: ['model', 'datum', 'energy', 'parameter', 'mass', 'result', 'measurement', 'time', 'distribution', 'present']}, {0: ['model', 'field', 'equation', 'theory', 'time', 'solution', 'mass', 'non', 'energy', 'hole'], 1: ['state', 'energy', 'quantum', 'phase', 'temperature', 'model', 'result', 'spin', 'effect', 'high'], 2: ['function', 'problem', 'result', 'space', 'prove', 'group', 'paper', 'graph', 'number', 'set'], 3: ['model', 'method', 'datum', 'propose', 'base', 'network', 'system', 'result', 'approach', 'star']}, {0: ['model', 'energy', 'field', 'theory', 'mass', 'result', 'find', 'particle', 'effect', 'matter'], 1: ['model', 'method', 'propose', 'network', 'base', 'datum', 'algorithm', 'problem', 'approach', 'paper'], 2: ['quantum', 'state', 'system', 'phase', 'equation', 'model', 'time', 'result', 'study', 'spin'], 3: ['star', 'galaxy', 'result', 'group', 'space', 'function', 'find', 'ray', 'prove', 'cluster']}]",4,8,40000,True
6,"[682.831192776326, 677.6151425248746, 686.9852956573362, 683.4326948596183, 678.902109471536]","[-11.475373105915631, -12.738577064534118, -11.806703778936495, -12.510897501158054, -11.787131727083116]","[0.4541103629243514, 0.43114898401505364, 0.4851272991935945, 0.4599336897471598, 0.4483207828910889]","[0.31115430853132475, 0.2954578229128306, 0.32831432724459514, 0.30700785933592994, 0.3091621089746434]","[0.02250382, 0.0220225, 0.024796966, 0.026709946, 0.023832398]","[14.848595461000514, 15.03391383899725, 15.665593771002023, 14.901629484003934, 14.306518705001508]","[9.495368591997249, 9.70121142899734, 9.775162379002722, 9.541516668003169, 9.273097659002815]","[0.896640393002599, 0.8383000640023965, 0.8041138429980492, 0.8483543780021137, 0.7364300329936668]","[4.45658153599652, 4.4943984860001365, 5.086313998996047, 4.511754857994674, 4.296987683002953]","[{0: ['group', 'space', 'result', 'graph', 'quantum', 'number', 'set', 'prove', 'theory', 'algebra'], 1: ['model', 'theory', 'field', 'energy', 'mass', 'hole', 'matter', 'black', 'gauge', 'gamma'], 2: ['model', 'method', 'propose', 'network', 'base', 'datum', 'algorithm', 'system', 'approach', 'paper'], 3: ['equation', 'solution', 'time', 'function', 'system', 'result', 'model', 'condition', 'problem', 'case'], 4: ['star', 'galaxy', 'mass', 'find', 'cluster', 'ray', 'high', '10', 'emission', 'model'], 5: ['state', 'phase', 'quantum', 'field', 'spin', 'magnetic', 'energy', 'temperature', 'effect', 'system']}, {0: ['model', 'energy', 'mass', 'matter', 'datum', 'decay', 'gamma', 'dark', 'measurement', 'quark'], 1: ['state', 'field', 'phase', 'spin', 'system', 'quantum', 'magnetic', 'model', 'temperature', 'energy'], 2: ['model', 'method', 'propose', 'network', 'base', 'datum', 'algorithm', 'system', 'problem', 'approach'], 3: ['group', 'quantum', 'graph', 'space', 'algebra', 'result', 'paper', 'theory', 'set', 'representation'], 4: ['equation', 'function', 'solution', 'theory', 'result', 'time', 'space', 'non', 'case', 'field'], 5: ['star', 'galaxy', 'ray', 'mass', 'cluster', 'find', 'high', 'emission', '10', 'line']}, {0: ['function', 'result', 'prove', 'group', 'space', 'problem', 'number', 'paper', 'set', 'graph'], 1: ['field', 'equation', 'theory', 'model', 'system', 'phase', 'state', 'solution', 'quantum', 'spin'], 2: ['state', 'quantum', 'energy', 'particle', 'model', 'effect', 'electron', 'interaction', 'system', 'decay'], 3: ['model', 'method', 'datum', 'parameter', 'analysis', 'result', 'distribution', 'base', 'simulation', 'estimate'], 4: ['star', 'galaxy', 'mass', 'high', 'find', 'ray', '10', 'low', 'magnetic', 'emission'], 5: ['network', 'propose', 'model', 'base', 'method', 'system', 'algorithm', 'performance', 'approach', 'problem']}, {0: ['state', 'field', 'phase', 'energy', 'spin', 'magnetic', 'effect', 'temperature', 'model', 'interaction'], 1: ['model', 'network', 'propose', 'base', 'method', 'datum', 'system', 'image', 'approach', 'paper'], 2: ['star', 'mass', 'galaxy', 'model', 'find', '10', 'ray', 'high', 'emission', 'datum'], 3: ['group', 'result', 'prove', 'space', 'graph', 'function', 'number', 'algebra', 'set', 'mathbb'], 4: ['model', 'method', 'time', 'distribution', 'result', 'algorithm', 'base', 'simulation', 'propose', 'datum'], 5: ['equation', 'theory', 'solution', 'quantum', 'system', 'problem', 'time', 'field', 'space', 'non']}, {0: ['space', 'function', 'result', 'group', 'equation', 'theory', 'prove', 'solution', 'case', 'paper'], 1: ['model', 'energy', 'mass', 'decay', 'matter', 'datum', 'quark', 'result', 'neutrino', 'particle'], 2: ['method', 'algorithm', 'propose', 'problem', 'base', 'model', 'time', 'result', 'datum', 'approach'], 3: ['star', 'galaxy', 'mass', 'ray', 'find', 'cluster', 'high', 'model', '10', 'emission'], 4: ['field', 'state', 'quantum', 'model', 'phase', 'system', 'spin', 'magnetic', 'temperature', 'energy'], 5: ['model', 'network', 'system', 'datum', 'base', 'propose', 'approach', 'paper', 'task', 'method']}]",6,8,40000,True
8,"[681.0477493293666, 675.217283831512, 673.7331199982408, 665.894233810377, 681.543283839823]","[-11.041806022691027, -11.85810938864013, -11.257094632231809, -12.840922120703897, -12.393807495288119]","[0.4691805590391903, 0.4759769400741349, 0.4837453947987687, 0.4851537583561089, 0.46395663907947043]","[0.28115285937367956, 0.2765051236666529, 0.28474583891979377, 0.2830622630743991, 0.2725028123814081]","[0.01358635, 0.021355612, 0.013323112, 0.016148597, 0.014812828]","[14.632254354000906, 14.896002943001804, 14.557598040002631, 15.2728034210013, 15.172141567003564]","[9.531977379003365, 9.726241203999962, 9.438850828002614, 9.952244890999282, 9.795266417000676]","[0.7707908289958141, 0.8062015070026973, 0.8275176690003718, 0.8417887760006124, 0.8155616459989687]","[4.329482316003123, 4.363556731994322, 4.2912263329999405, 4.478765973995905, 4.561309854005231]","[{0: ['equation', 'solution', 'theory', 'time', 'model', 'system', 'field', 'problem', 'result', 'non'], 1: ['ray', 'hole', 'black', 'frequency', '10', 'energy', 'rm', 'time', 'source', 'wave'], 2: ['model', 'mass', 'energy', 'decay', 'quark', 'result', 'datum', 'pi', 'parameter', 'section'], 3: ['star', 'galaxy', 'mass', 'cluster', 'model', 'find', 'line', 'high', 'formation', 'stellar'], 4: ['quantum', 'state', 'phase', 'field', 'spin', 'magnetic', 'temperature', 'system', 'transition', 'effect'], 5: ['system', 'model', 'high', 'datum', 'provide', 'base', 'design', 'study', 'present', 'paper'], 6: ['group', 'function', 'result', 'prove', 'space', 'number', 'set', 'graph', 'algebra', 'paper'], 7: ['model', 'method', 'propose', 'network', 'algorithm', 'base', 'datum', 'problem', 'approach', 'image']}, {0: ['algorithm', 'network', 'system', 'method', 'propose', 'base', 'problem', 'model', 'time', 'paper'], 1: ['space', 'group', 'result', 'prove', 'function', 'graph', 'set', 'paper', 'number', 'algebra'], 2: ['model', 'datum', 'method', 'image', 'propose', 'task', 'learning', 'base', 'dataset', 'network'], 3: ['star', 'galaxy', 'mass', 'ray', 'cluster', 'find', '10', 'high', 'emission', 'model'], 4: ['time', 'system', 'model', 'dynamic', 'phase', 'process', 'study', 'state', 'particle', 'hole'], 5: ['model', 'theory', 'field', 'mass', 'symmetry', 'energy', 'matter', 'gauge', 'decay', 'quark'], 6: ['field', 'magnetic', 'state', 'spin', 'energy', 'temperature', 'electron', 'phase', 'effect', 'interaction'], 7: ['quantum', 'equation', 'solution', 'model', 'state', 'method', 'parameter', 'function', 'problem', 'value']}, {0: ['quantum', 'method', 'system', 'time', 'state', 'model', 'distribution', 'process', 'result', 'parameter'], 1: ['problem', 'function', 'graph', 'result', 'solution', 'number', 'set', 'prove', 'paper', 'equation'], 2: ['star', 'galaxy', 'mass', 'cluster', 'model', 'find', 'line', 'stellar', 'formation', 'high'], 3: ['model', 'network', 'propose', 'method', 'base', 'datum', 'performance', 'approach', 'algorithm', 'system'], 4: ['phase', 'field', 'state', 'magnetic', 'spin', 'temperature', 'system', 'effect', 'transition', 'energy'], 5: ['group', 'space', 'algebra', 'theory', 'dimensional', 'structure', 'field', 'result', 'class', 'representation'], 6: ['model', 'theory', 'field', 'energy', 'equation', 'mass', 'gauge', 'symmetry', 'quark', 'particle'], 7: ['energy', 'ray', 'high', 'source', '10', 'datum', 'measurement', 'gamma', 'photon', 'neutrino']}, {0: ['state', 'field', 'phase', 'spin', 'magnetic', 'temperature', 'energy', 'model', 'effect', 'system'], 1: ['system', 'model', 'datum', 'paper', 'base', 'provide', 'study', 'information', 'present', 'application'], 2: ['star', 'galaxy', 'mass', 'ray', 'find', 'high', 'cluster', 'model', 'emission', '10'], 3: ['algorithm', 'method', 'problem', 'model', 'propose', 'time', 'base', 'network', 'result', 'optimal'], 4: ['model', 'method', 'image', 'propose', 'network', 'datum', 'task', 'base', 'dataset', 'learning'], 5: ['model', 'energy', 'mass', 'decay', 'quark', 'neutrino', 'datum', 'gamma', 'result', 'measurement'], 6: ['equation', 'theory', 'quantum', 'solution', 'function', 'field', 'time', 'space', 'non', 'system'], 7: ['group', 'graph', 'prove', 'space', 'result', 'algebra', 'number', 'set', 'mathbb', 'class']}, {0: ['group', 'space', 'algebra', 'theory', 'operator', 'result', 'prove', 'class', 'type', 'structure'], 1: ['energy', 'state', 'model', 'phase', 'field', 'magnetic', 'spin', 'temperature', 'effect', 'interaction'], 2: ['system', 'quantum', 'state', 'information', 'base', 'provide', 'control', 'design', 'paper', 'time'], 3: ['method', 'algorithm', 'model', 'problem', 'propose', 'base', 'datum', 'approach', 'time', 'result'], 4: ['graph', 'number', 'set', 'function', 'result', 'bound', 'prove', 'problem', 'mathcal', 'mathbb'], 5: ['star', 'galaxy', 'mass', 'find', 'ray', 'cluster', 'model', '10', 'high', 'observation'], 6: ['model', 'network', 'image', 'propose', 'datum', 'method', 'base', 'task', 'dataset', 'learning'], 7: ['equation', 'model', 'solution', 'theory', 'field', 'time', 'system', 'function', 'non', 'result']}]",8,8,40000,True
10,"[677.7032981362963, 673.3259881771771, 677.0890564476036, 673.1798986481665, 680.2276014701912]","[-11.65372328467879, -11.225133581613715, -11.750779769893896, -11.601450475434028, -12.540184772778648]","[0.4952632763054463, 0.503279538384004, 0.45592258619334486, 0.4916512769144562, 0.5128226092519566]","[0.26704429402788155, 0.26982772717186426, 0.24441066358372798, 0.2646505464368655, 0.2735130150073107]","[0.012376213, 0.0066140234, 0.011435551, 0.013169497, 0.0086671235]","[15.66167386300367, 14.804574797002715, 14.99662896800146, 14.861929247999797, 15.17527800300013]","[9.683860593002464, 9.611236162003479, 9.629671028000303, 9.540864596005122, 9.691424775999621]","[0.8041272629998275, 0.7731762339972192, 0.8312404060052359, 0.7952336059970548, 0.9253749280032935]","[5.1736818270001095, 4.420158241002355, 4.535714233999897, 4.525826616001723, 4.558475168996665]","[{0: ['quantum', 'system', 'state', 'time', 'dynamic', 'process', 'model', 'particle', 'control', 'non'], 1: ['field', 'model', 'spin', 'magnetic', 'theory', 'symmetry', 'matter', 'coupling', 'wave', 'charge'], 2: ['model', 'datum', 'method', 'propose', 'base', 'image', 'network', 'task', 'approach', 'dataset'], 3: ['algorithm', 'problem', 'method', 'propose', 'network', 'base', 'model', 'time', 'result', 'paper'], 4: ['energy', 'model', 'decay', 'mass', 'quark', 'neutrino', 'datum', 'result', 'gamma', 'production'], 5: ['graph', 'power', 'scale', 'number', 'edge', 'cluster', 'large', 'size', 'vertex', 'length'], 6: ['group', 'space', 'prove', 'function', 'result', 'algebra', 'set', 'paper', 'mathbb', 'class'], 7: ['star', 'galaxy', 'mass', 'ray', 'find', 'emission', 'model', 'source', 'high', 'observation'], 8: ['equation', 'solution', 'theory', 'model', 'result', 'order', 'time', 'boundary', 'non', 'flow'], 9: ['temperature', 'phase', 'transition', 'density', 'magnetic', 'surface', 'high', 'structure', 'electron', 'effect']}, {0: ['ray', 'emission', 'line', 'source', 'high', 'disk', 'observation', 'region', 'gas', 'radio'], 1: ['problem', 'function', 'result', 'solution', 'space', 'equation', 'time', 'method', 'algorithm', 'case'], 2: ['system', 'model', 'base', 'network', 'control', 'time', 'design', 'paper', 'provide', 'present'], 3: ['model', 'method', 'propose', 'datum', 'network', 'base', 'algorithm', 'image', 'approach', 'learning'], 4: ['star', 'mass', 'model', 'galaxy', 'cluster', 'find', 'datum', 'stellar', 'parameter', '10'], 5: ['theory', 'field', 'model', 'equation', 'non', 'solution', 'symmetry', 'gauge', 'term', 'energy'], 6: ['group', 'graph', 'algebra', 'number', 'prove', 'result', 'mathbb', 'set', 'mathcal', 'class'], 7: ['phase', 'field', 'magnetic', 'temperature', 'spin', 'state', 'effect', 'transition', 'energy', 'study'], 8: ['quantum', 'state', 'model', 'matter', 'measurement', 'neutrino', 'higgs', 'entanglement', 'photon', 'standard'], 9: ['energy', 'gamma', 'decay', 'datum', 'result', 'quark', 'pi', 'collision', 'cross', 'model']}, {0: ['quantum', 'system', 'state', 'information', 'theory', 'new', 'paper', 'present', 'provide', 'base'], 1: ['model', 'datum', 'propose', 'method', 'base', 'performance', 'approach', 'system', 'result', 'task'], 2: ['model', 'flow', 'time', 'scale', 'field', 'non', 'study', 'equation', 'result', 'theory'], 3: ['network', 'image', 'neural', 'propose', 'method', 'model', 'deep', 'feature', 'object', 'base'], 4: ['star', 'galaxy', 'mass', 'ray', 'cluster', 'find', 'high', 'emission', '10', 'observation'], 5: ['energy', 'model', 'mass', 'decay', 'matter', 'quark', 'neutrino', 'gamma', 'result', 'datum'], 6: ['model', 'system', 'method', 'time', 'equation', 'distribution', 'function', 'dynamic', 'parameter', 'approach'], 7: ['space', 'group', 'prove', 'result', 'theory', 'function', 'operator', 'algebra', 'graph', 'set'], 8: ['field', 'phase', 'magnetic', 'state', 'spin', 'temperature', 'energy', 'effect', 'transition', 'electron'], 9: ['problem', 'algorithm', 'solution', 'result', 'optimal', 'time', 'function', 'method', 'scheme', 'paper']}, {0: ['equation', 'solution', 'time', 'method', 'system', 'flow', 'problem', 'numerical', 'model', 'result'], 1: ['function', 'distribution', 'result', 'random', 'value', 'probability', 'number', 'parameter', 'measure', 'estimate'], 2: ['group', 'graph', 'space', 'prove', 'result', 'algebra', 'set', 'mathbb', 'paper', 'number'], 3: ['phase', 'magnetic', 'field', 'state', 'temperature', 'spin', 'effect', 'energy', 'transition', 'electron'], 4: ['gamma', 'lambda', 'alpha', 'decay', 'pi', 'quark', 'mu', 'delta', 'energy', 'datum'], 5: ['system', 'model', 'quantum', 'state', 'information', 'control', 'base', 'provide', 'study', 'present'], 6: ['theory', 'field', 'quantum', 'model', 'symmetry', 'non', 'gauge', 'space', 'term', 'state'], 7: ['model', 'hole', 'black', 'mass', 'energy', 'neutrino', 'matter', 'particle', 'cross', 'dark'], 8: ['star', 'galaxy', 'ray', 'mass', 'cluster', 'find', 'high', 'emission', 'model', '10'], 9: ['method', 'model', 'propose', 'algorithm', 'network', 'datum', 'base', 'performance', 'approach', 'image']}, {0: ['magnetic', 'energy', 'temperature', 'field', 'phase', 'spin', 'state', 'effect', 'transition', 'electron'], 1: ['quantum', 'system', 'state', 'time', 'dynamic', 'optical', 'measurement', 'mode', 'frequency', 'control'], 2: ['problem', 'algorithm', 'method', 'propose', 'time', 'optimal', 'base', 'system', 'optimization', 'scheme'], 3: ['space', 'prove', 'function', 'result', 'graph', 'set', 'mathbb', 'number', 'operator', 'paper'], 4: ['theory', 'model', 'field', 'equation', 'solution', 'non', 'symmetry', 'gauge', 'term', 'order'], 5: ['model', 'network', 'propose', 'datum', 'base', 'method', 'image', 'performance', 'approach', 'task'], 6: ['mass', 'cluster', 'model', 'galaxy', 'dark', 'energy', 'decay', 'gamma', 'rm', '10'], 7: ['model', 'distribution', 'method', 'time', 'datum', 'parameter', 'process', 'black', 'result', 'function'], 8: ['star', 'ray', 'galaxy', 'emission', 'line', 'high', 'find', 'observation', 'source', 'stellar'], 9: ['group', 'algebra', 'channel', 'code', 'matrix', 'representation', 'structure', 'module', 'paper', 'category']}]",10,8,40000,True
12,"[674.1038674267114, 679.9819719368085, 678.7559392068765, 678.6083071175204, 679.1121783026011]","[-10.80481180074873, -10.577455078340083, -11.34428317522318, -12.172649809033055, -11.199830271709098]","[0.5017703679777865, 0.4964274441841019, 0.4806921422993387, 0.49611376440391675, 0.48186113893721283]","[0.2491628671002359, 0.26083365681904486, 0.23432533369014305, 0.24520222786000084, 0.233950053090744]","[2.450341e-05, 0.00018108258, 0.0028592586, 0.0077109165, 0.0032338062]","[15.432689909997862, 15.643180118997407, 15.529132500007108, 15.877957315999083, 15.852313011004298]","[10.024679239999386, 10.201442350000434, 10.208566690002044, 9.762352374003967, 10.482196016004309]","[0.777629842996248, 0.8346266849985113, 0.7970970000023954, 0.771147553998162, 0.8667914379984722]","[4.63037701700523, 4.607106224000745, 4.523465749996831, 5.344454218000465, 4.503321957003209]","[{0: ['phase', 'magnetic', 'field', 'temperature', 'transition', 'effect', 'model', 'study', 'surface', 'find'], 1: ['group', 'space', 'graph', 'result', 'algebra', 'prove', 'set', 'function', 'paper', 'class'], 2: ['image', 'model', 'method', 'propose', 'dataset', 'feature', 'task', 'datum', 'base', 'training'], 3: ['model', 'decay', 'quark', 'mass', 'pi', 'bar', 'higgs', 'standard', 'production', 'al'], 4: ['star', 'galaxy', 'mass', 'cluster', 'find', 'model', 'stellar', 'formation', 'disk', 'line'], 5: ['method', 'algorithm', 'problem', 'model', 'propose', 'base', 'time', 'result', 'datum', 'approach'], 6: ['equation', 'theory', 'field', 'solution', 'model', 'system', 'non', 'time', 'term', 'space'], 7: ['time', 'mathcal', 'function', 'alpha', 'random', 'black', 'lambda', 'result', 'hole', 'distribution'], 8: ['ray', 'source', 'emission', 'gamma', 'radio', 'observation', 'frequency', 'spectral', 'spectrum', 'flux'], 9: ['quantum', 'state', 'spin', 'system', 'interaction', 'electron', 'atom', 'measurement', 'optical', 'energy'], 10: ['energy', 'matter', 'particle', 'dark', 'model', 'scale', 'collision', 'effect', 'momentum', 'wave'], 11: ['network', 'model', 'system', 'base', 'datum', 'paper', 'user', 'design', 'propose', 'provide']}, {0: ['problem', 'method', 'algorithm', 'time', 'model', 'function', 'propose', 'result', 'solution', 'base'], 1: ['model', 'mass', 'energy', 'quark', 'production', 'collision', 'particle', 'cross', 'result', 'datum'], 2: ['star', 'galaxy', 'mass', 'cluster', 'find', 'black', 'hole', 'stellar', 'line', 'formation'], 3: ['model', 'network', 'propose', 'base', 'datum', 'method', 'system', 'performance', 'approach', 'task'], 4: ['quantum', 'state', 'spin', 'system', 'optical', 'mode', 'time', 'photon', 'electron', 'frequency'], 5: ['theory', 'field', 'model', 'equation', 'symmetry', 'quantum', 'gauge', 'non', 'solution', 'scalar'], 6: ['ray', 'energy', 'source', 'matter', 'dark', 'model', 'emission', 'radio', 'observation', 'spectrum'], 7: ['phase', 'magnetic', 'field', 'temperature', 'model', 'transition', 'effect', 'density', 'study', 'energy'], 8: ['lambda', 'mathcal', 'alpha', 'gamma', 'pi', 'mu', 'delta', 'to', 'rm', 'omega'], 9: ['space', 'group', 'prove', 'result', 'function', 'paper', 'algebra', 'set', 'class', 'case'], 10: ['graph', 'wave', 'edge', 'vertex', 'layer', 'path', 'number', 'surface', 'frequency', 'line'], 11: ['datum', 'image', 'sample', 'method', 'distribution', 'model', 'base', 'analysis', 'measure', 'resolution']}, {0: ['model', 'datum', 'learning', 'method', 'propose', 'task', 'learn', 'base', 'dataset', 'feature'], 1: ['quantum', 'equation', 'field', 'time', 'state', 'solution', 'theory', 'hole', 'wave', 'black'], 2: ['state', 'spin', 'model', 'phase', 'interaction', 'energy', 'order', 'transition', 'lattice', 'theory'], 3: ['function', 'prove', 'mathcal', 'mathbb', 'number', 'set', 'graph', 'result', 'alpha', 'lambda'], 4: ['algorithm', 'time', 'network', 'graph', 'process', 'node', 'dynamic', 'path', 'number', 'problem'], 5: ['system', 'model', 'study', 'code', 'information', 'control', 'rate', 'paper', 'power', 'channel'], 6: ['energy', 'model', 'ray', 'datum', 'decay', 'mass', 'gamma', 'source', '10', 'neutrino'], 7: ['group', 'space', 'theory', 'algebra', 'operator', 'result', 'field', 'class', 'prove', 'representation'], 8: ['magnetic', 'field', 'temperature', 'effect', 'surface', 'phase', 'high', 'material', 'electron', 'structure'], 9: ['problem', 'method', 'solution', 'function', 'equation', 'result', 'algorithm', 'model', 'propose', 'approach'], 10: ['propose', 'base', 'network', 'image', 'method', 'performance', 'high', 'design', 'application', 'system'], 11: ['star', 'galaxy', 'mass', 'cluster', 'find', 'model', 'stellar', 'high', 'line', 'formation']}, {0: ['energy', 'model', 'mass', 'matter', 'hole', 'decay', 'black', 'quark', 'neutrino', 'dark'], 1: ['model', 'datum', 'network', 'propose', 'base', 'learning', 'task', 'method', 'learn', 'dataset'], 2: ['function', 'prove', 'space', 'result', 'paper', 'operator', 'mathbb', 'set', 'case', 'point'], 3: ['group', 'graph', 'theory', 'algebra', 'mathcal', 'symmetry', 'representation', 'class', 'space', 'structure'], 4: ['star', 'galaxy', 'ray', 'mass', 'emission', 'find', 'high', 'line', '10', 'source'], 5: ['method', 'image', 'code', '3d', 'base', 'propose', 'high', 'error', 'resolution', 'approach'], 6: ['phase', 'model', 'transition', 'temperature', 'system', 'study', 'critical', 'mode', 'state', 'order'], 7: ['flow', 'network', 'study', 'dynamic', 'result', 'model', 'process', 'time', 'system', 'structure'], 8: ['equation', 'field', 'theory', 'solution', 'quantum', 'time', 'system', 'energy', 'model', 'wave'], 9: ['distribution', 'model', 'parameter', 'function', 'value', 'lambda', 'time', 'random', 'probability', 'datum'], 10: ['state', 'quantum', 'spin', 'magnetic', 'field', 'electron', 'effect', 'energy', 'interaction', 'system'], 11: ['algorithm', 'problem', 'propose', 'system', 'time', 'base', 'method', 'performance', 'optimal', 'scheme']}, {0: ['model', 'energy', 'mass', 'matter', 'decay', 'dark', 'datum', 'quark', 'neutrino', 'gamma'], 1: ['system', 'network', 'model', 'base', 'control', 'information', 'user', 'datum', 'propose', 'paper'], 2: ['prove', 'mathbb', 'group', 'space', 'function', 'mathcal', 'result', 'set', 'point', 'in'], 3: ['star', 'galaxy', 'mass', 'ray', 'cluster', 'find', 'emission', 'high', '10', 'observation'], 4: ['model', 'datum', 'image', 'method', 'propose', 'task', 'learning', 'dataset', 'learn', 'base'], 5: ['problem', 'function', 'graph', 'matrix', 'time', 'result', 'number', 'random', 'case', 'distribution'], 6: ['state', 'spin', 'electron', 'magnetic', 'phase', 'quantum', 'temperature', 'system', 'field', 'energy'], 7: ['quantum', 'theory', 'model', 'field', 'phase', 'state', 'symmetry', 'gauge', 'lattice', 'order'], 8: ['model', 'field', 'equation', 'particle', 'time', 'energy', 'result', 'study', 'magnetic', 'flow'], 9: ['space', 'algebra', 'group', 'theory', 'field', 'equation', 'structure', 'solution', 'invariant', 'dimensional'], 10: ['method', 'algorithm', 'propose', 'base', 'problem', 'performance', 'noise', 'time', 'model', 'scheme'], 11: ['hole', 'black', 'wave', 'present', 'new', 'beam', 'discuss', 'review', 'provide', 'light']}]",12,8,40000,True
