,silhouette,calinski,davies,homogeneity,completeness,vMeasure,rand,time,num topics
0,0.004457359776967477,96.07611002028548,15.92580590699574,0.2115501660222429,0.7012559899521583,0.3250434281747586,0.16180843304002196,542.0164128879987,2
1,0.007830549515441895,63.47349223698631,8.613017283709276,0.17858152765127286,0.8297419418576922,0.2939068424251586,0.08868547230371777,504.1036677620141,3
2,0.00749359709894534,42.17880629120008,6.546874109819986,0.18084701648413745,0.8470023592727448,0.2980550521163767,0.0892754718179232,486.26001985400217,4
3,0.004582483651648979,66.08958450580631,11.544408853085175,0.32849956029160027,0.7132129951558939,0.4498172822776837,0.2586805551348934,495.46055359899765,5
4,0.0037314777288724116,19.081615285836037,6.631794014672455,0.18089679547187795,0.5895717056076747,0.27684877991996126,0.12507315458078558,495.133376976999,6
5,0.0025983049912412922,27.749917819830547,6.67646205240042,0.3254057735580408,0.7539513441717217,0.454604164544453,0.243664877891206,485.90433310299704,7
6,0.005109873332560236,26.35657720149341,5.562021706784985,0.2039233482166638,0.7499021364319529,0.3206510141682133,0.09257836069549669,474.20448542101076,8
7,0.004432274034061421,22.418642357229682,4.719198455245959,0.22485124320750402,0.7572875590580402,0.3467474225170427,0.10093702271014288,475.44044530700194,9
8,0.0027700799915000725,14.012205717709033,5.96147358166409,0.17078837699533855,0.627475310805163,0.2684964669565221,0.11694669283722108,486.38279051700374,10
9,0.003637725737188728,28.379109378323733,6.347741589955971,0.39149443114508914,0.6464092389261918,0.4876476007893093,0.3314655102008092,493.0873575339938,11
10,0.0040662913834059195,27.364682686343706,5.64592586750947,0.43036391845356226,0.7033283267673905,0.5339846610805897,0.3720838148917126,489.7735401690006,12
11,0.0024137086341100857,19.288974532289046,7.464817499159523,0.17156291921774258,0.6134336077098235,0.268134843594486,0.09317708988699494,484.46327721499256,13
12,0.004364297204221822,23.734577825268545,5.222568066428417,0.36813191385227195,0.6943585604745478,0.4811629881748512,0.2577520647010554,473.0160649300087,14
13,0.0014542037451677403,12.064070087471258,4.129949863062336,0.12629130285922638,0.5387446662774688,0.20461679960247559,0.028144269857508987,460.489805877005,15
14,0.003674918027594386,15.286153107079587,4.124885731380014,0.2852652828419744,0.6872836315353447,0.40318416203902085,0.17339570288437578,476.4340658660076,16
15,0.0039078634773991976,25.66410653362774,6.059424120663187,0.32482108669395043,0.6948519800920101,0.44269596327840854,0.26050515271764146,487.37669416000426,17
16,0.0027165447633782035,9.590224375969681,4.320623750796265,0.17075263445770553,0.5510974131340145,0.2607226679541162,0.1366171838805252,500.0024480919965,18
17,0.0039703180513096506,24.50088129495644,5.631463620642837,0.3782565961801086,0.681676972979412,0.4865376831078474,0.2609846771938476,481.4786271050107,19
