,silhouette,calinski,davies,homogeneity,completeness,vMeasure,rand,time,num topics
0,0.00487826559096069,110.1425008482027,11.90152768726117,0.17476789430971323,0.7996260343628658,0.28684283460428583,0.08893668523551873,486.493221074983,2
1,0.0037813970750761364,71.41738401250093,11.314705698770299,0.20362643542891273,0.7221820509934628,0.3176798634516946,0.08548721732970851,476.1493881130009,3
2,0.004248286776346239,35.33812793121976,9.470351365859639,0.19814840016588117,0.7333133506080491,0.311993202345746,0.12270245221365024,469.0541294349823,4
3,0.004865424659529864,45.787042154515554,8.156852422681279,0.27312598279004163,0.7820918282591439,0.4048635210449124,0.14070239844760754,467.8691460599948,5
4,0.005120849470468995,50.81510099417318,9.820896689938454,0.3991347994640882,0.683988578325762,0.5041044254863245,0.3087061023802694,478.50919592400896,6
5,0.004073828342861203,42.25517859844628,9.75375794529967,0.34439165999733323,0.6662717160136893,0.45407487346157427,0.20676990736956505,464.11751712401747,7
6,0.0042397618751879715,35.00976195883983,7.941880104310558,0.35190546663128053,0.640628562383679,0.4542729752181769,0.24628557589518243,473.54319334900356,8
7,0.004460196054271408,33.18417754571936,7.18031183907642,0.4258987988118138,0.7485130726335942,0.5428944074573017,0.3353777431600009,466.7655474799976,9
8,0.004604972225097593,28.900824044454406,6.813109188295009,0.3932647744267965,0.723676166628896,0.5095996287115616,0.28215817931007975,469.31458465300966,10
9,0.0032509042673071337,23.374383923422727,6.2162302744627596,0.3451063607253685,0.7068933249030626,0.4637898396949072,0.22425999503040472,468.37255522501073,11
10,0.0038158687904773984,23.598707691444623,6.27291080233907,0.3986995983004539,0.701509673715439,0.5084334993864472,0.313393031423683,470.90988781902706,12
11,0.003142811831359183,16.069153128988816,4.627859231522599,0.26745995151101776,0.7810216865500299,0.39846577151322815,0.1352816483884808,457.33039908501087,13
12,0.003971620283410547,20.394082831910428,6.189779001165424,0.4202234295429556,0.6784819971311287,0.5189999517535318,0.3655337132134256,466.0804796400189,14
13,0.004983677833962264,23.435077678163246,6.445794464168027,0.4705715522449947,0.6775066499968172,0.5553896160083329,0.38414552603217256,462.3720395999844,15
14,0.002787224570382933,12.861308073175543,4.376124909806409,0.25924147463231284,0.7420939413614017,0.384249921857238,0.13207111827443796,458.51544869999634,16
15,0.003949961477550821,20.504133345665927,5.66542282826238,0.46913837277498127,0.6733741352715167,0.5530016413215193,0.38950159949600927,470.68208778798,17
16,0.003055769235688597,15.659454298929695,5.265746621872791,0.37899986995466806,0.6826094226855555,0.48739001103550494,0.2703481824774642,471.3158626079967,18
17,0.0033797425178079686,15.93228561915787,5.286075439910202,0.38858515803851046,0.6608945394208501,0.4894116764132721,0.30112174905730477,472.0011853420001,19
